2125,16:55:38:861,
2173,16:55:38:863,
2179,16:55:38:864,
2288,16:55:38:864,
2224,16:55:38:865,
2298,16:55:38:866,
2672,16:55:38:870,
2543,16:55:38:873,
2423,16:55:38:878,
2323,16:55:38:883,
2453,16:55:38:889,
2383,16:55:38:893,
2238,16:55:38:899,
2235,16:55:38:903,
2267,16:55:38:908,
2263,16:55:38:913,
2191,16:55:38:919,
2235,16:55:38:923,
2195,16:55:38:928,
2177,16:55:38:934,
2244,16:55:38:939,
2139,16:55:38:944,
2139,16:55:38:951,
2245,16:55:38:954,
2234,16:55:38:959,
2176,16:55:38:964,
2158,16:55:38:973,
2303,16:55:38:974,
2211,16:55:38:978,
2218,16:55:38:984,
2447,16:55:38:989,
2343,16:55:38:993,
2282,16:55:38:999,
1823,16:55:39:003,
2077,16:55:39:008,
2032,16:55:39:013,
2226,16:55:39:019,
2767,16:55:39:023,
2353,16:55:39:028,
2295,16:55:39:033,
2461,16:55:39:039,
2367,16:55:39:045,
2431,16:55:39:048,
2608,16:55:39:053,
2443,16:55:39:058,
2421,16:55:39:063,
2339,16:55:39:069,
2397,16:55:39:073,
2332,16:55:39:078,
1742,16:55:39:083,
2177,16:55:39:089,
2039,16:55:39:093,
2193,16:55:39:099,
2263,16:55:39:103,
2274,16:55:39:108,
2107,16:55:39:113,
2255,16:55:39:118,
2947,16:55:39:123,
2358,16:55:39:128,
2303,16:55:39:133,
2325,16:55:39:139,
2373,16:55:39:143,
2327,16:55:39:149,
2429,16:55:39:153,
2411,16:55:39:159,
2419,16:55:39:163,
2316,16:55:39:168,
2460,16:55:39:173,
2339,16:55:39:178,
2278,16:55:39:186,
2266,16:55:39:188,
2229,16:55:39:193,
2186,16:55:39:198,
2270,16:55:39:203,
2138,16:55:39:208,
2095,16:55:39:215,
1969,16:55:39:218,
2118,16:55:39:223,
2047,16:55:39:229,
1985,16:55:39:233,
2160,16:55:39:239,
2064,16:55:39:244,
2141,16:55:39:249,
2256,16:55:39:253,
2227,16:55:39:258,
2353,16:55:39:263,
2224,16:55:39:269,
2407,16:55:39:273,
2463,16:55:39:279,
2335,16:55:39:283,
2463,16:55:39:289,
2366,16:55:39:293,
2277,16:55:39:299,
1750,16:55:39:304,
2160,16:55:39:310,
2235,16:55:39:314,
2226,16:55:39:319,
2800,16:55:39:324,
2539,16:55:39:328,
2289,16:55:39:333,
2401,16:55:39:342,
2282,16:55:39:343,
2195,16:55:39:348,
2319,16:55:39:353,
2287,16:55:39:359,
2231,16:55:39:364,
2130,16:55:39:368,
2239,16:55:39:373,
2082,16:55:39:378,
2175,16:55:39:383,
2231,16:55:39:389,
2119,16:55:39:393,
2149,16:55:39:399,
2359,16:55:39:403,
2245,16:55:39:409,
2309,16:55:39:413,
2226,16:55:39:419,
2311,16:55:39:423,
2160,16:55:39:429,
2039,16:55:39:435,
2191,16:55:39:439,
2161,16:55:39:443,
2235,16:55:39:448,
2431,16:55:39:453,
2529,16:55:39:458,
2431,16:55:39:465,
2310,16:55:39:468,
2369,16:55:39:473,
2295,16:55:39:478,
2113,16:55:39:483,
2241,16:55:39:489,
2135,16:55:39:493,
2082,16:55:39:498,
2253,16:55:39:503,
2164,16:55:39:508,
2251,16:55:39:513,
2175,16:55:39:519,
2219,16:55:39:523,
2187,16:55:39:528,
2195,16:55:39:533,
2288,16:55:39:538,
2187,16:55:39:543,
2267,16:55:39:548,
2375,16:55:39:553,
2401,16:55:39:558,
2427,16:55:39:563,
2416,16:55:39:568,
2449,16:55:39:573,
2359,16:55:39:578,
2365,16:55:39:583,
2534,16:55:39:589,
2356,16:55:39:593,
2477,16:55:39:598,
2381,16:55:39:605,
2358,16:55:39:608,
2351,16:55:39:613,
1503,16:55:39:619,
2291,16:55:39:623,
2277,16:55:39:629,
2130,16:55:39:633,
2146,16:55:39:639,
2189,16:55:39:643,
2383,16:55:39:648,
2358,16:55:39:653,
2315,16:55:39:659,
2082,16:55:39:664,
2125,16:55:39:668,
2176,16:55:39:673,
2215,16:55:39:678,
2183,16:55:39:683,
2439,16:55:39:689,
2384,16:55:39:693,
2320,16:55:39:699,
2479,16:55:39:703,
2374,16:55:39:708,
2411,16:55:39:713,
2325,16:55:39:719,
2390,16:55:39:723,
2463,16:55:39:728,
2037,16:55:39:734,
2190,16:55:39:739,
2131,16:55:39:743,
2295,16:55:39:749,
2398,16:55:39:753,
2430,16:55:39:761,
2423,16:55:39:763,
2303,16:55:39:769,
2608,16:55:39:773,
2519,16:55:39:779,
2495,16:55:39:783,
2506,16:55:39:790,
2523,16:55:39:793,
2466,16:55:39:799,
2559,16:55:39:803,
2423,16:55:39:808,
2381,16:55:39:814,
1840,16:55:39:819,
2103,16:55:39:823,
2146,16:55:39:829,
2145,16:55:39:834,
2287,16:55:39:839,
2186,16:55:39:843,
2187,16:55:39:848,
2359,16:55:39:854,
2224,16:55:39:858,
2107,16:55:39:863,
1997,16:55:39:869,
2354,16:55:39:873,
2343,16:55:39:878,
2223,16:55:39:883,
2411,16:55:39:889,
2303,16:55:39:893,
2224,16:55:39:899,
2263,16:55:39:905,
2225,16:55:39:908,
2191,16:55:39:914,
2046,16:55:39:919,
2107,16:55:39:923,
2118,16:55:39:928,
1931,16:55:39:933,
1998,16:55:39:938,
2097,16:55:39:946,
2125,16:55:39:948,
2246,16:55:39:953,
2338,16:55:39:958,
2375,16:55:39:963,
1636,16:55:39:968,
2223,16:55:39:977,
2225,16:55:39:979,
2099,16:55:39:984,
2235,16:55:39:989,
2187,16:55:39:993,
2032,16:55:39:998,
2211,16:55:40:003,
2159,16:55:40:008,
2032,16:55:40:013,
2055,16:55:40:018,
2301,16:55:40:023,
2368,16:55:40:028,
2078,16:55:40:033,
2198,16:55:40:038,
2239,16:55:40:043,
2517,16:55:40:048,
2659,16:55:40:053,
2514,16:55:40:058,
2303,16:55:40:063,
1315,16:55:40:070,
2291,16:55:40:073,
2358,16:55:40:079,
2123,16:55:40:083,
2342,16:55:40:089,
2854,16:55:40:093,
2243,16:55:40:099,
2287,16:55:40:103,
2270,16:55:40:109,
2155,16:55:40:113,
2064,16:55:40:118,
2286,16:55:40:123,
2301,16:55:40:129,
2032,16:55:40:134,
2324,16:55:40:139,
2767,16:55:40:143,
2421,16:55:40:148,
2609,16:55:40:153,
2447,16:55:40:158,
2321,16:55:40:164,
1783,16:55:40:169,
2211,16:55:40:174,
2230,16:55:40:179,
2175,16:55:40:184,
2770,16:55:40:188,
2378,16:55:40:193,
2352,16:55:40:199,
2597,16:55:40:203,
2443,16:55:40:208,
2327,16:55:40:214,
1797,16:55:40:218,
2397,16:55:40:223,
2303,16:55:40:229,
2130,16:55:40:233,
3823,16:55:40:240,
2334,16:55:40:243,
2438,16:55:40:249,
2655,16:55:40:253,
2445,16:55:40:261,
2398,16:55:40:263,
2306,16:55:40:269,
2459,16:55:40:273,
2381,16:55:40:279,
2133,16:55:40:283,
2215,16:55:40:290,
2150,16:55:40:294,
1947,16:55:40:299,
2295,16:55:40:303,
2309,16:55:40:309,
2359,16:55:40:313,
2369,16:55:40:318,
2549,16:55:40:323,
