2085,17:46:07:467,
1863,17:46:07:472,
2082,17:46:07:477,
2183,17:46:07:482,
2033,17:46:07:487,
2190,17:46:07:492,
1983,17:46:07:497,
2095,17:46:07:502,
2203,17:46:07:507,
2141,17:46:07:512,
2037,17:46:07:518,
1863,17:46:07:523,
1903,17:46:07:528,
1959,17:46:07:533,
1926,17:46:07:538,
1933,17:46:07:542,
1867,17:46:07:547,
1940,17:46:07:552,
2039,17:46:07:558,
2011,17:46:07:566,
2297,17:46:07:567,
2039,17:46:07:573,
2083,17:46:07:578,
2122,17:46:07:583,
2151,17:46:07:588,
2317,17:46:07:592,
2139,17:46:07:598,
2121,17:46:07:602,
2178,17:46:07:607,
2102,17:46:07:613,
2537,17:46:07:618,
2480,17:46:07:622,
2507,17:46:07:628,
2439,17:46:07:633,
2378,17:46:07:638,
2407,17:46:07:642,
2283,17:46:07:648,
2439,17:46:07:653,
2443,17:46:07:658,
2331,17:46:07:663,
2507,17:46:07:668,
2325,17:46:07:674,
2535,17:46:07:677,
2362,17:46:07:683,
2288,17:46:07:688,
2383,17:46:07:693,
2123,17:46:07:698,
2234,17:46:07:705,
2386,17:46:07:708,
2157,17:46:07:713,
2295,17:46:07:717,
2113,17:46:07:722,
2544,17:46:07:727,
2449,17:46:07:732,
2279,17:46:07:738,
2447,17:46:07:743,
2294,17:46:07:747,
2438,17:46:07:752,
2475,17:46:07:757,
2292,17:46:07:762,
2707,17:46:07:768,
2416,17:46:07:773,
2431,17:46:07:777,
2541,17:46:07:782,
2479,17:46:07:787,
2468,17:46:07:792,
2267,17:46:07:798,
2559,17:46:07:802,
2758,17:46:07:808,
2535,17:46:07:813,
2501,17:46:07:818,
2218,17:46:07:823,
2450,17:46:07:828,
2259,17:46:07:833,
2217,17:46:07:838,
2146,17:46:07:842,
1986,17:46:07:847,
2111,17:46:07:852,
2219,17:46:07:859,
2071,17:46:07:863,
2183,17:46:07:868,
2015,17:46:07:872,
2063,17:46:07:878,
2035,17:46:07:883,
2064,17:46:07:888,
2118,17:46:07:894,
2015,17:46:07:897,
2263,17:46:07:903,
2649,17:46:07:908,
2623,17:46:07:912,
2559,17:46:07:918,
2283,17:46:07:923,
2295,17:46:07:927,
1668,17:46:07:933,
2151,17:46:07:938,
4055,17:46:07:943,
2619,17:46:07:948,
2479,17:46:07:954,
2415,17:46:07:958,
2229,17:46:07:963,
2480,17:46:07:968,
2491,17:46:07:973,
2209,17:46:07:977,
2069,17:46:07:986,
2089,17:46:07:988,
2086,17:46:07:992,
1926,17:46:07:998,
1987,17:46:08:003,
1889,17:46:08:007,
1879,17:46:08:013,
2259,17:46:08:018,
2055,17:46:08:023,
2259,17:46:08:028,
2263,17:46:08:033,
2453,17:46:08:038,
2626,17:46:08:043,
2345,17:46:08:047,
2479,17:46:08:053,
2321,17:46:08:058,
900,17:46:08:063,
2275,17:46:08:068,
2081,17:46:08:072,
2183,17:46:08:078,
2150,17:46:08:083,
2017,17:46:08:088,
2119,17:46:08:093,
2046,17:46:08:098,
2535,17:46:08:103,
2421,17:46:08:110,
2295,17:46:08:112,
2544,17:46:08:117,
2288,17:46:08:123,
2452,17:46:08:128,
2407,17:46:08:133,
2288,17:46:08:141,
2439,17:46:08:143,
2235,17:46:08:148,
2366,17:46:08:153,
2375,17:46:08:158,
2224,17:46:08:162,
2384,17:46:08:167,
2183,17:46:08:172,
2795,17:46:09:570,
2527,17:46:09:571,
2418,17:46:09:571,
2281,17:46:09:571,
944,17:46:09:571,
2366,17:46:09:571,
2526,17:46:09:571,
2670,17:46:09:571,
3395,17:46:09:571,
2648,17:46:09:571,
2481,17:46:09:572,
2449,17:46:09:572,
2374,17:46:09:572,
2699,17:46:09:572,
2353,17:46:09:572,
2239,17:46:09:573,
1809,17:46:09:573,
2033,17:46:09:573,
2117,17:46:09:573,
1945,17:46:09:573,
2065,17:46:09:573,
1858,17:46:09:573,
1943,17:46:09:574,
2003,17:46:09:574,
1922,17:46:09:574,
2257,17:46:09:574,
2162,17:46:09:574,
2020,17:46:09:574,
2070,17:46:09:574,
2030,17:46:09:575,
2151,17:46:09:575,
2213,17:46:09:575,
3263,17:46:09:575,
2483,17:46:09:575,
2257,17:46:09:575,
2471,17:46:09:575,
2334,17:46:09:575,
2096,17:46:09:576,
2481,17:46:09:576,
2448,17:46:09:576,
2595,17:46:09:576,
2687,17:46:09:576,
2448,17:46:09:576,
2559,17:46:09:576,
2354,17:46:09:577,
2348,17:46:09:577,
1904,17:46:09:577,
2009,17:46:09:577,
2459,17:46:09:577,
2169,17:46:09:577,
2707,17:46:09:577,
2799,17:46:09:578,
2625,17:46:09:578,
2613,17:46:09:578,
2284,17:46:09:578,
2603,17:46:09:578,
2316,17:46:09:578,
2171,17:46:09:578,
2411,17:46:09:579,
2139,17:46:09:579,
2177,17:46:09:579,
2107,17:46:09:579,
2032,17:46:09:580,
1957,17:46:09:580,
1920,17:46:09:581,
2082,17:46:09:581,
1994,17:46:09:582,
1968,17:46:09:582,
2391,17:46:09:582,
2141,17:46:09:582,
2311,17:46:09:582,
2455,17:46:09:583,
2246,17:46:09:583,
2159,17:46:09:583,
2098,17:46:09:583,
2307,17:46:09:583,
2000,17:46:09:584,
2161,17:46:09:584,
2663,17:46:09:584,
2434,17:46:09:584,
2387,17:46:09:584,
2480,17:46:09:584,
2292,17:46:09:584,
2159,17:46:09:585,
2007,17:46:09:585,
2343,17:46:09:585,
2350,17:46:09:585,
2407,17:46:09:585,
2379,17:46:09:585,
2147,17:46:09:585,
2042,17:46:09:585,
2247,17:46:09:586,
2559,17:46:09:586,
2403,17:46:09:586,
2257,17:46:09:586,
2290,17:46:09:586,
1965,17:46:09:586,
2095,17:46:09:586,
2178,17:46:09:586,
2037,17:46:09:587,
2147,17:46:09:587,
2198,17:46:09:587,
2535,17:46:09:587,
2803,17:46:09:587,
2493,17:46:09:587,
2673,17:46:09:587,
2631,17:46:09:588,
2443,17:46:09:588,
2754,17:46:09:588,
2413,17:46:09:588,
2219,17:46:09:588,
2192,17:46:09:588,
2635,17:46:09:588,
3031,17:46:09:588,
2617,17:46:09:589,
2260,17:46:09:589,
1161,17:46:09:589,
1951,17:46:09:589,
1853,17:46:09:589,
1808,17:46:09:589,
2081,17:46:09:589,
2206,17:46:09:590,
2155,17:46:09:590,
2131,17:46:09:590,
2026,17:46:09:590,
2438,17:46:09:590,
2369,17:46:09:590,
2303,17:46:09:590,
2535,17:46:09:591,
2299,17:46:09:591,
2256,17:46:09:591,
2127,17:46:09:591,
2959,17:46:09:591,
2287,17:46:09:591,
1947,17:46:09:591,
2181,17:46:09:592,
2273,17:46:09:592,
2237,17:46:09:592,
2743,17:46:09:592,
2378,17:46:09:592,
2385,17:46:09:592,
2204,17:46:09:593,
2197,17:46:09:593,
2110,17:46:09:593,
2035,17:46:09:593,
2161,17:46:09:593,
2135,17:46:09:593,
2132,17:46:09:593,
2352,17:46:09:593,
2117,17:46:09:594,
2115,17:46:09:594,
2351,17:46:09:594,
2587,17:46:09:594,
2372,17:46:09:594,
2259,17:46:09:594,
2611,17:46:09:594,
2431,17:46:09:594,
2311,17:46:09:595,
2800,17:46:09:595,
2451,17:46:09:595,
2423,17:46:09:595,
2523,17:46:09:595,
2345,17:46:09:596,
2385,17:46:09:596,
2261,17:46:09:596,
3539,17:46:09:596,
2431,17:46:09:597,
2287,17:46:09:597,
2507,17:46:09:597,
2243,17:46:09:598,
2083,17:46:09:598,
2080,17:46:09:598,
1967,17:46:09:598,
1991,17:46:09:598,
1967,17:46:09:599,
2355,17:46:09:599,
2195,17:46:09:599,
2131,17:46:09:600,
2676,17:46:09:600,
2475,17:46:09:600,
2387,17:46:09:600,
2384,17:46:09:601,
2299,17:46:09:601,
2268,17:46:09:601,
1974,17:46:09:601,
2609,17:46:09:601,
2320,17:46:09:601,
1741,17:46:09:601,
2359,17:46:09:605,
1999,17:46:09:605,
2033,17:46:09:605,
2067,17:46:09:605,
2337,17:46:09:605,
2347,17:46:09:605,
2186,17:46:09:605,
2237,17:46:09:606,
2127,17:46:09:606,
2163,17:46:09:606,
1990,17:46:09:606,
1911,17:46:09:606,
2100,17:46:09:607,
2257,17:46:09:607,
2201,17:46:09:607,
2271,17:46:09:607,
2154,17:46:09:607,
3423,17:46:09:607,
2417,17:46:09:607,
2352,17:46:09:607,
2525,17:46:09:609,
2256,17:46:09:609,
2160,17:46:09:609,
2313,17:46:09:609,
2587,17:46:09:609,
3023,17:46:09:609,
2701,17:46:09:609,
2469,17:46:09:610,
2323,17:46:09:610,
2275,17:46:09:610,
2789,17:46:09:610,
2618,17:46:09:610,
2447,17:46:09:610,
2513,17:46:09:610,
2447,17:46:09:610,
2727,17:46:09:611,
2431,17:46:09:611,
2453,17:46:09:611,
2453,17:46:09:611,
2367,17:46:09:611,
2437,17:46:09:611,
2233,17:46:09:611,
2081,17:46:09:612,
2303,17:46:09:612,
2545,17:46:09:612,
2291,17:46:09:612,
996,17:46:09:612,
1982,17:46:09:612,
1999,17:46:09:613,
2127,17:46:09:613,
2765,17:46:09:613,
2463,17:46:09:613,
2143,17:46:09:614,
1975,17:46:09:614,
1927,17:46:09:614,
1833,17:46:09:614,
1778,17:46:09:614,
2359,17:46:09:615,
2143,17:46:09:615,
2065,17:46:09:615,
2101,17:46:09:615,
1904,17:46:09:615,
2019,17:46:09:615,
1951,17:46:09:615,
1962,17:46:09:616,
2066,17:46:09:616,
1971,17:46:09:616,
2326,17:46:09:616,
2173,17:46:09:616,
2157,17:46:09:616,
2863,17:46:09:616,
2551,17:46:09:616,
2429,17:46:09:617,
2349,17:46:09:617,
2259,17:46:09:618,
2022,17:46:09:618,
2022,17:46:09:619,
4095,17:46:09:619,
2417,17:46:09:619,
2271,17:46:09:620,
1523,17:46:09:620,
2000,17:46:09:620,
2023,17:46:09:620,
2146,17:46:09:620,
2763,17:46:09:621,
2299,17:46:09:621,
2160,17:46:09:621,
2165,17:46:09:621,
2131,17:46:09:621,
2128,17:46:09:621,
2159,17:46:09:622,
2022,17:46:09:622,
3579,17:46:09:622,
2655,17:46:09:623,
2501,17:46:09:624,
2289,17:46:09:624,
2109,17:46:09:624,
2608,17:46:09:624,
2367,17:46:09:624,
2369,17:46:09:624,
2643,17:46:09:624,
2317,17:46:09:624,
2607,17:46:09:628,
2499,17:46:09:633,
2543,17:46:09:638,
2351,17:46:09:643,
2163,17:46:09:651,
2237,17:46:09:653,
2064,17:46:09:658,
2004,17:46:09:663,
2405,17:46:09:668,
2095,17:46:09:672,
2007,17:46:09:678,
2011,17:46:09:683,
2063,17:46:09:687,
2205,17:46:09:693,
2045,17:46:09:698,
2016,17:46:09:703,
1990,17:46:09:708,
2110,17:46:09:712,
2321,17:46:09:718,
2096,17:46:09:723,
2302,17:46:09:728,
2403,17:46:09:732,
2559,17:46:09:738,
2374,17:46:09:745,
2225,17:46:09:748,
2329,17:46:09:752,
1822,17:46:09:758,
2158,17:46:09:762,
2835,17:46:09:767,
2601,17:46:09:772,
2559,17:46:09:777,
2311,17:46:09:782,
2192,17:46:09:788,
2111,17:46:09:793,
1999,17:46:09:798,
2418,17:46:09:803,
2290,17:46:09:808,
2283,17:46:09:812,
2277,17:46:09:817,
1897,17:46:09:823,
2226,17:46:09:828,
2384,17:46:09:833,
2479,17:46:09:838,
2295,17:46:09:843,
2113,17:46:09:848,
2045,17:46:09:853,
2071,17:46:09:857,
1955,17:46:09:862,
2239,17:46:09:868,
2047,17:46:09:872,
2317,17:46:09:878,
2228,17:46:09:883,
2387,17:46:09:888,
2463,17:46:09:892,
2287,17:46:09:898,
2879,17:46:09:903,
2454,17:46:09:908,
2371,17:46:09:915,
2736,17:46:09:918,
2117,17:46:09:923,
2545,17:46:09:928,
2559,17:46:09:933,
2337,17:46:09:938,
2128,17:46:09:942,
2003,17:46:09:948,
2387,17:46:09:952,
2317,17:46:09:957,
2195,17:46:09:962,
2650,17:46:09:967,
2387,17:46:09:972,
2671,17:46:09:977,
2384,17:46:09:982,
2335,17:46:09:987,
2515,17:46:09:992,
2302,17:46:09:997,
2615,17:46:10:002,
2542,17:46:10:007,
2477,17:46:10:012,
2367,17:46:10:017,
2112,17:46:10:024,
2368,17:46:10:027,
2143,17:46:10:032,
1985,17:46:10:037,
2098,17:46:10:042,
1970,17:46:10:047,
2134,17:46:10:052,
2067,17:46:10:057,
2081,17:46:10:062,
