2309,22:05:00:909,
2367,22:05:00:909,
2419,22:05:00:909,
2309,22:05:00:909,
2347,22:05:00:910,
2335,22:05:00:910,
2299,22:05:00:910,
2466,22:05:00:910,
2307,22:05:00:911,
2285,22:05:00:911,
2254,22:05:00:911,
2027,22:05:00:911,
2215,22:05:00:911,
2125,22:05:00:912,
2223,22:05:00:912,
2173,22:05:00:912,
2161,22:05:00:912,
2231,22:05:00:912,
2189,22:05:00:913,
2160,22:05:00:913,
2178,22:05:00:913,
2181,22:05:00:913,
2213,22:05:00:914,
2160,22:05:00:914,
2183,22:05:00:914,
2179,22:05:00:914,
2191,22:05:00:915,
2339,22:05:00:915,
2189,22:05:00:915,
2183,22:05:00:915,
2181,22:05:00:915,
2192,22:05:00:916,
2262,22:05:00:916,
2185,22:05:00:916,
2263,22:05:00:916,
2230,22:05:00:921,
2214,22:05:00:923,
2367,22:05:00:924,
2233,22:05:00:924,
2221,22:05:00:924,
2186,22:05:00:924,
2951,22:05:00:924,
2407,22:05:00:925,
2355,22:05:00:925,
2359,22:05:00:925,
2322,22:05:00:925,
2319,22:05:00:926,
2435,22:05:00:926,
2335,22:05:00:926,
2311,22:05:00:926,
2293,22:05:00:927,
2391,22:05:00:927,
2443,22:05:00:927,
2335,22:05:00:927,
2447,22:05:00:928,
2359,22:05:00:928,
2343,22:05:00:928,
2513,22:05:00:928,
2331,22:05:00:928,
2295,22:05:00:929,
2287,22:05:00:929,
2305,22:05:00:929,
2363,22:05:00:929,
2295,22:05:00:930,
1838,22:05:00:930,
2133,22:05:00:930,
2158,22:05:00:930,
2311,22:05:00:931,
2207,22:05:00:931,
2203,22:05:00:931,
2171,22:05:00:931,
2195,22:05:00:932,
2269,22:05:00:932,
2186,22:05:00:932,
2243,22:05:00:932,
2183,22:05:00:932,
2222,22:05:00:933,
2356,22:05:00:933,
2209,22:05:00:934,
2192,22:05:00:934,
2146,22:05:00:934,
2224,22:05:00:934,
2295,22:05:00:935,
2205,22:05:00:935,
2466,22:05:00:935,
2383,22:05:00:935,
2279,22:05:00:936,
2535,22:05:00:936,
2367,22:05:00:936,
2319,22:05:00:937,
2319,22:05:00:937,
2325,22:05:00:938,
2384,22:05:00:938,
2325,22:05:00:938,
2331,22:05:00:938,
2323,22:05:00:938,
2313,22:05:00:939,
2450,22:05:00:939,
2327,22:05:00:939,
2309,22:05:00:939,
2295,22:05:00:940,
2331,22:05:00:940,
2402,22:05:00:940,
2287,22:05:00:940,
2371,22:05:00:940,
2339,22:05:00:941,
2285,22:05:00:941,
2538,22:05:00:941,
2349,22:05:00:941,
2305,22:05:00:941,
2399,22:05:00:941,
2295,22:05:00:942,
2354,22:05:00:942,
2288,22:05:00:942,
2407,22:05:00:942,
2302,22:05:00:942,
2290,22:05:00:942,
2409,22:05:00:943,
2288,22:05:00:943,
2291,22:05:00:943,
2289,22:05:00:943,
2147,22:05:00:944,
2222,22:05:00:944,
2141,22:05:00:944,
2226,22:05:00:944,
2185,22:05:00:945,
2169,22:05:00:945,
2363,22:05:00:945,
2217,22:05:00:945,
2183,22:05:00:945,
2185,22:05:00:946,
2203,22:05:00:946,
2231,22:05:00:946,
2199,22:05:00:946,
2247,22:05:00:947,
2255,22:05:00:947,
2193,22:05:00:947,
2287,22:05:00:949,
2209,22:05:00:949,
2211,22:05:00:949,
2205,22:05:00:950,
2199,22:05:00:950,
2250,22:05:00:950,
2207,22:05:00:951,
2311,22:05:00:951,
2383,22:05:00:951,
2346,22:05:00:954,
2486,22:05:00:954,
2363,22:05:00:955,
2375,22:05:00:955,
2333,22:05:00:955,
2334,22:05:00:955,
2381,22:05:00:955,
2320,22:05:00:955,
2333,22:05:00:956,
2337,22:05:00:956,
2313,22:05:00:956,
2397,22:05:00:956,
2327,22:05:00:956,
2311,22:05:00:956,
2307,22:05:00:957,
2302,22:05:00:957,
2403,22:05:00:957,
2309,22:05:00:957,
2346,22:05:00:957,
2300,22:05:00:957,
2285,22:05:00:957,
2379,22:05:00:958,
2322,22:05:00:958,
2285,22:05:00:958,
2291,22:05:00:958,
2327,22:05:00:958,
2371,22:05:00:958,
2300,22:05:00:959,
2371,22:05:00:959,
2287,22:05:00:959,
2286,22:05:00:959,
2356,22:05:00:959,
2352,22:05:00:960,
2281,22:05:00:960,
2267,22:05:00:960,
2208,22:05:00:960,
2271,22:05:00:961,
2106,22:05:00:961,
2242,22:05:00:961,
2179,22:05:00:961,
2119,22:05:00:961,
2301,22:05:00:962,
2201,22:05:00:962,
2167,22:05:00:962,
2162,22:05:00:962,
2161,22:05:00:962,
2259,22:05:00:963,
2160,22:05:00:963,
2227,22:05:00:963,
2183,22:05:00:963,
2165,22:05:00:964,
2303,22:05:00:964,
2227,22:05:00:964,
2207,22:05:00:964,
2192,22:05:00:964,
2197,22:05:00:964,
2279,22:05:00:965,
2114,22:05:00:965,
2330,22:05:00:965,
2387,22:05:00:965,
2351,22:05:00:965,
2443,22:05:00:965,
2335,22:05:00:965,
2323,22:05:00:966,
2325,22:05:00:966,
2367,22:05:00:966,
2385,22:05:00:966,
2323,22:05:00:966,
2351,22:05:00:966,
2323,22:05:00:967,
2320,22:05:00:967,
2435,22:05:00:967,
2347,22:05:00:967,
2320,22:05:00:967,
2317,22:05:00:967,
2366,22:05:00:968,
2399,22:05:00:968,
2317,22:05:00:968,
2381,22:05:00:968,
2339,22:05:00:968,
2313,22:05:00:968,
2493,22:05:00:969,
2327,22:05:00:969,
2218,22:05:00:969,
2298,22:05:00:969,
2315,22:05:00:969,
2389,22:05:00:969,
2275,22:05:00:969,
2362,22:05:00:970,
2297,22:05:00:970,
2293,22:05:00:970,
1366,22:05:00:970,
2160,22:05:00:970,
2159,22:05:00:970,
2157,22:05:00:971,
2179,22:05:00:971,
2205,22:05:00:971,
2165,22:05:00:971,
2231,22:05:00:971,
1904,22:05:00:971,
2170,22:05:00:972,
2279,22:05:00:972,
2167,22:05:00:972,
2191,22:05:00:972,
2160,22:05:00:972,
2223,22:05:00:972,
2287,22:05:00:973,
2175,22:05:00:973,
2288,22:05:00:973,
2231,22:05:00:973,
2205,22:05:00:973,
2359,22:05:00:973,
2431,22:05:00:974,
2350,22:05:00:974,
2331,22:05:00:974,
2362,22:05:00:974,
2417,22:05:00:974,
2320,22:05:00:974,
2335,22:05:00:975,
2319,22:05:00:975,
2303,22:05:00:975,
2541,22:05:00:975,
2367,22:05:00:975,
2327,22:05:00:975,
2302,22:05:00:976,
2313,22:05:00:976,
